id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio
7263,30263,53577,4,135,540,BR-MS,108.0
7264,6262,53712,4,644,2576,BR-AP,515.2
7265,53941,54280,1,280,280,BR-RO,56.0
7266,53138,55324,2,690,1380,BR-MG,276.0
7267,64127,55455,1,590,590,BR-SE,118.0
7268,5412,55462,6,788,4728,BR-MA,945.6
7269,83792,56014,2,390,780,BR-ES,156.0
7270,36306,56816,1,390,390,BR-AC,78.0
7271,19432,57119,6,190,1140,BR-BA,228.0
7272,95805,57795,4,100,400,BR-RR,80.0
7273,62594,58023,2,300,600,BR-GO,120.0
7274,44207,58095,6,290,1740,BR-RJ,348.0
7275,75557,59825,1,90,90,BR-RO,18.0
7276,100961,60250,3,480,1440,BR-AP,288.0
7277,51314,60345,1,410,410,BR-SP,82.0
7278,72621,61380,1,179,179,BR-PA,35.8
7279,73692,61449,6,90,540,BR-MA,108.0
7280,12812,62690,2,320,640,BR-AC,128.0
7281,5567,63319,5,210,1050,BR-RO,210.0
7282,17990,63619,2,3800,7600,BR-DF,1520.0
7283,38723,63979,3,80,240,BR-SP,48.0
7284,91498,64174,6,130,780,BR-RO,156.0
7285,18751,64494,6,990,5940,BR-PR,1188.0
7286,14074,65609,2,450,900,BR-RO,180.0
7287,6769,65735,3,220,660,BR-MS,132.0
7288,23575,66023,3,210,630,BR-RJ,126.0
7289,33348,66239,3,160,480,BR-DF,96.0
7290,54794,66390,6,350,2100,BR-BA,420.0
7291,100961,67716,5,480,2400,BR-RN,480.0
7292,64127,67959,2,590,1180,BR-MG,236.0
7293,58245,68150,2,120,240,BR-PA,48.0
7294,48483,69509,4,400,1600,BR-SP,320.0
7295,16634,70059,2,480,960,BR-RS,192.0
7296,100481,70302,1,410,410,BR-CE,82.0
7297,3820,70362,3,139,417,BR-PB,83.4
7298,8707,71772,2,150,300,BR-RR,60.0
7299,66135,72755,5,490,2450,BR-MS,490.0
7300,32126,73361,3,210,630,BR-RN,126.0
7301,62594,73492,2,300,600,BR-AP,120.0
7302,79551,74624,1,290,290,BR-ES,58.0
7303,29650,75808,4,120,480,BR-AM,96.0
7304,33348,76664,3,160,480,BR-DF,96.0
7305,98964,76963,1,280,280,BR-RJ,56.0
7306,6742,77063,1,850,850,BR-PE,170.0
7307,66539,79525,1,399,399,BR-MT,79.8
7308,68110,79743,4,790,3160,BR-RN,632.0
7309,75706,80506,3,100,300,BR-ES,60.0
7310,67445,82065,4,320,1280,BR-RN,256.0
7311,9397,82466,3,345,1035,BR-SP,207.0
7312,33976,82484,1,120,120,BR-BA,24.0
7313,39814,82559,3,390,1170,BR-PR,234.0
7314,40082,83164,6,315,1890,BR-MT,378.0
7315,31835,83691,1,399,399,BR-RO,79.8
7316,37794,83696,3,105,315,BR-BA,63.0
7317,74506,84599,4,420,1680,BR-PE,336.0
7318,14420,84748,2,690,1380,BR-RR,276.0
7319,86845,85279,3,110,330,BR-CE,66.0
7320,33349,85295,4,270,1080,BR-GO,216.0
7321,100481,87608,1,410,410,BR-BA,82.0
7322,6769,88264,6,220,1320,BR-SP,264.0
7323,71190,88541,2,360,720,BR-RO,144.0
7324,33976,89130,6,120,720,BR-PE,144.0
7325,91248,89151,1,45,45,BR-BA,9.0
7326,31835,91080,2,399,798,BR-MG,159.6
7327,97039,91846,2,320,640,BR-MG,128.0
7328,13716,92336,4,450,1800,BR-RS,360.0
7329,28699,92618,6,420,2520,BR-RS,504.0
7330,65473,93926,1,210,210,BR-PA,42.0
7331,50330,94829,2,210,420,BR-SP,84.0
7332,83866,95243,5,990,4950,BR-RO,990.0
7333,93262,96810,5,450,2250,BR-TO,450.0
7334,71770,99180,5,530,2650,BR-DF,530.0
7335,50771,99339,1,340,340,BR-RJ,68.0
7336,86544,100143,6,50,300,BR-MG,60.0
7337,41262,100210,1,390,390,BR-PA,78.0
7338,46573,100248,3,350,1050,BR-AM,210.0
7339,10086,101177,1,750,750,BR-CE,150.0
7340,8691,102844,2,180,360,BR-TO,72.0
7341,72667,103012,1,139,139,BR-RN,27.8
7342,6699,104262,3,320,960,BR-RJ,192.0
7343,8691,104648,3,180,540,BR-PI,108.0
7344,100481,104787,2,410,820,BR-MA,164.0
7345,9397,104795,4,345,1380,BR-SC,276.0
7346,44424,105767,6,360,2160,BR-TO,432.0
7347,84692,105873,6,499,2994,BR-RO,598.8
7348,98640,107407,5,990,4950,BR-MG,990.0
7349,33348,107554,5,160,800,BR-MG,160.0
7350,100961,108205,6,480,2880,BR-CE,576.0
7351,19432,108743,2,190,380,BR-MS,76.0
7352,83795,109055,3,310,930,BR-RS,186.0
7353,86845,110084,1,110,110,BR-MG,22.0
7354,44207,110430,2,290,580,BR-PE,116.0
7355,23575,110565,6,210,1260,BR-RO,252.0
7356,20029,112303,5,294,1470,BR-RR,294.0
7357,4835,113726,6,560,3360,BR-AC,672.0
7358,13906,114562,4,340,1360,BR-PR,272.0
7359,40082,115093,5,315,1575,BR-ES,315.0
7360,8691,116016,3,180,540,BR-RO,108.0
7361,18751,116555,3,990,2970,BR-AM,594.0
7362,40508,116735,5,245,1225,BR-AC,245.0
7363,60010,116959,5,90,450,BR-BA,90.0
7364,3820,118115,4,139,556,BR-SE,111.2
7365,33976,118411,1,120,120,BR-GO,24.0
7366,13814,120283,2,550,1100,BR-RN,220.0
7367,35129,120665,4,320,1280,BR-MT,256.0
7368,44207,120966,4,290,1160,BR-AM,232.0
7369,91248,121560,6,45,270,BR-ES,54.0
7370,41262,121861,2,390,780,BR-RS,156.0
7371,48483,124200,6,400,2400,BR-CE,480.0
7372,7729,124464,1,360,360,BR-MA,72.0
7373,89334,124693,6,350,2100,BR-BA,420.0
7374,48483,125465,4,400,1600,BR-MG,320.0
7375,11736,125570,4,740,2960,BR-PI,592.0
7376,57815,125748,3,100,300,BR-ES,60.0
7377,53941,125880,3,280,840,BR-MT,168.0
7378,60010,126200,1,90,90,BR-ES,18.0
7379,4835,127752,5,560,2800,BR-MS,560.0
7380,93262,128088,1,450,450,BR-AP,90.0
7381,32986,128336,6,315,1890,BR-SE,378.0
7382,51238,128429,3,410,1230,BR-RO,246.0
7383,12751,131067,1,400,400,BR-PA,80.0
7384,31651,131939,3,180,540,BR-TO,108.0
7385,3865,132451,3,6500,19500,BR-SE,3900.0
7386,27546,134009,3,336,1008,BR-BA,201.6
7387,100932,134580,5,3900,19500,BR-ES,3900.0
7388,82990,135259,5,450,2250,BR-CE,450.0
7389,83795,137148,5,310,1550,BR-PR,310.0
7390,59337,137966,4,390,1560,BR-RN,312.0
7391,72667,138574,6,139,834,BR-PE,166.8
7392,8456,1269,2,360,720,BR-TO,144.0
7393,18751,1413,6,990,5940,BR-BA,1188.0
7394,86302,2080,1,139,139,BR-SE,27.8
7395,79551,3536,6,290,1740,BR-BA,348.0
7396,66135,3640,3,490,1470,BR-RO,294.0
7397,25562,4562,4,320,1280,BR-AL,256.0
7398,18128,4771,4,795,3180,BR-PE,636.0
7399,71190,5509,5,360,1800,BR-RS,360.0
7400,18212,5916,4,120,480,BR-CE,96.0
7401,79079,6094,4,320,1280,BR-CE,256.0
7402,13716,6567,2,450,900,BR-RN,180.0
7403,15470,7253,6,590,3540,BR-AP,708.0
7404,35682,7421,2,250,500,BR-RJ,100.0
7405,50478,8462,4,315,1260,BR-MT,252.0
7406,100932,9924,5,3900,19500,BR-CE,3900.0
7407,82257,10091,6,1600,9600,BR-TO,1920.0
7408,17990,10325,3,3800,11400,BR-SP,2280.0
7409,84176,10508,2,310,620,BR-RN,124.0
7410,75557,11075,3,90,270,BR-PA,54.0
7411,12609,11108,2,320,640,BR-MA,128.0
7412,15875,12222,1,490,490,BR-PA,98.0
7413,3829,12327,3,2630,7890,BR-GO,1578.0
7414,45695,12449,2,240,480,BR-RJ,96.0
7415,74506,13218,3,420,1260,BR-MA,252.0
7416,100460,14839,5,890,4450,BR-MS,890.0
7417,83009,15130,2,280,560,BR-PI,112.0
7418,83795,16167,1,310,310,BR-DF,62.0
7419,70673,17388,1,210,210,BR-DF,42.0
7420,33976,17805,3,120,360,BR-CE,72.0
7421,27336,17819,4,250,1000,BR-PB,200.0
7422,79551,17995,5,290,1450,BR-DF,290.0
7423,32126,19409,1,210,210,BR-AP,42.0
7424,41262,19553,4,390,1560,BR-MT,312.0
7425,37384,20461,5,700,3500,BR-AM,700.0
7426,45878,20573,6,210,1260,BR-TO,252.0
7427,4307,21136,1,6175,6175,BR-SP,1235.0
7428,50330,21489,3,210,630,BR-ES,126.0
7429,49497,22000,5,320,1600,BR-RR,320.0
7430,59337,22245,4,390,1560,BR-MT,312.0
7431,21516,22968,2,320,640,BR-RJ,128.0
7432,87156,23425,4,160,640,BR-TO,128.0
7433,32126,25885,3,210,630,BR-MA,126.0
7434,43054,26174,6,320,1920,BR-AL,384.0
7435,23575,26293,4,210,840,BR-SE,168.0
7436,37794,27174,5,105,525,BR-MA,105.0
7437,6742,27654,6,850,5100,BR-TO,1020.0
7438,80644,27687,3,990,2970,BR-AM,594.0
7439,30211,29313,5,380,1900,BR-MT,380.0
7440,7871,29648,5,420,2100,BR-MT,420.0
7441,89100,29775,6,4200,25200,BR-SP,5040.0
7442,6699,30410,2,320,640,BR-MS,128.0
7443,13716,30580,3,450,1350,BR-DF,270.0
7444,17395,31136,1,1400,1400,BR-SC,280.0
7445,39814,31250,2,390,780,BR-MA,156.0
7446,83009,33070,1,280,280,BR-ES,56.0
7447,66539,33575,4,399,1596,BR-CE,319.2
7448,97039,36426,5,320,1600,BR-MT,320.0
7449,36306,37172,1,390,390,BR-MA,78.0
7450,22568,37567,1,245,245,BR-MS,49.0
7451,9809,37720,6,260,1560,BR-DF,312.0
7452,53731,38533,6,430,2580,BR-SE,516.0
7453,7729,39553,5,360,1800,BR-PE,360.0
7454,22407,40802,3,200,600,BR-AM,120.0
7455,27546,42272,5,336,1680,BR-SE,336.0
7456,53941,42989,4,280,1120,BR-ES,224.0
7457,7940,44078,1,1200,1200,BR-PB,240.0
7458,3451,44144,1,250,250,BR-RS,50.0
7459,61071,44944,2,450,900,BR-MG,180.0
7460,30263,45144,4,135,540,BR-RR,108.0
7461,47405,45281,2,310,620,BR-PE,124.0
7462,4307,47063,5,6175,30875,BR-CE,6175.0
7463,71946,47091,2,290,580,BR-MT,116.0
7464,97039,48313,1,320,320,BR-MS,64.0
7465,57815,50669,6,100,600,BR-AL,120.0
7466,84176,50763,1,310,310,BR-PB,62.0
7467,56350,52444,4,245,980,BR-GO,196.0
7468,85154,53358,1,420,420,BR-AP,84.0
7469,73038,54241,1,90,90,BR-RN,18.0
7470,6699,55308,6,320,1920,BR-BA,384.0
7471,17329,56186,1,590,590,BR-AL,118.0
7472,81822,56549,6,390,2340,BR-RN,468.0
7473,13814,57161,1,550,550,BR-RN,110.0
7474,13716,57782,4,450,1800,BR-PE,360.0
7475,13814,60900,2,550,1100,BR-CE,220.0
7476,47405,61216,6,310,1860,BR-AL,372.0
7477,58245,62095,3,120,360,BR-SC,72.0
7478,87711,62285,1,140,140,BR-SE,28.0
7479,75557,62781,3,90,270,BR-PB,54.0
7480,32126,63508,6,210,1260,BR-AM,252.0
7481,57708,63929,2,990,1980,BR-GO,396.0
7482,48483,65127,6,400,2400,BR-DF,480.0
7483,57708,65762,6,990,5940,BR-ES,1188.0
7484,43054,66960,5,320,1600,BR-ES,320.0
7485,5292,67139,1,576,576,BR-MS,115.2
7486,86243,68624,6,350,2100,BR-CE,420.0
7487,44379,68862,5,165,825,BR-RN,165.0
7488,55452,70327,6,350,2100,BR-SP,420.0
7489,59784,70835,1,390,390,BR-SE,78.0
7490,86544,71003,4,50,200,BR-RJ,40.0
7491,10795,71079,5,300,1500,BR-AP,300.0
7492,84743,72078,5,120,600,BR-SC,120.0
7493,54794,72135,6,350,2100,BR-AM,420.0
7494,47475,72160,2,490,980,BR-RR,196.0
7495,100481,72197,5,410,2050,BR-MT,410.0
7496,84743,73682,3,120,360,BR-RR,72.0
7497,77558,73781,3,790,2370,BR-SC,474.0
7498,38723,74746,5,80,400,BR-BA,80.0
7499,48483,75223,6,400,2400,BR-MA,480.0
7500,7871,75918,1,420,420,BR-AP,84.0
7501,58245,76173,3,120,360,BR-PA,72.0
7502,49026,76345,3,240,720,BR-MS,144.0
7503,6137,76626,3,100,300,BR-MS,60.0
7504,48872,77231,3,120,360,BR-PE,72.0
7505,65473,77336,2,210,420,BR-RO,84.0
7506,17990,79855,4,3800,15200,BR-GO,3040.0
7507,43054,79867,2,320,640,BR-MS,128.0
7508,59784,80434,5,390,1950,BR-MA,390.0
7509,59337,81888,3,390,1170,BR-RN,234.0
7510,17395,82349,1,1400,1400,BR-MG,280.0
7511,50478,82741,2,315,630,BR-MT,126.0
7512,9397,86907,4,345,1380,BR-PI,276.0
7513,32986,88193,5,315,1575,BR-PI,315.0
7514,7193,88820,5,320,1600,BR-AP,320.0
7515,91498,88999,1,130,130,BR-TO,26.0
7516,8707,92226,3,150,450,BR-SC,90.0
7517,93262,92338,4,450,1800,BR-PB,360.0
7518,47405,92350,4,310,1240,BR-ES,248.0
7519,8456,92649,2,360,720,BR-MG,144.0
7520,68110,93185,1,790,790,BR-TO,158.0
7521,53941,94466,4,280,1120,BR-BA,224.0
7522,80644,94585,1,990,990,BR-SE,198.0
7523,48483,96197,3,400,1200,BR-AM,240.0
7524,73038,96434,4,90,360,BR-PB,72.0
7525,41262,99039,3,390,1170,BR-MG,234.0
7526,44207,99045,5,290,1450,BR-RO,290.0
7527,32986,99200,3,315,945,BR-RJ,189.0
7528,17990,100953,4,3800,15200,BR-MA,3040.0
7529,8691,101124,2,180,360,BR-TO,72.0
7530,72621,101367,1,179,179,BR-ES,35.8
7531,33348,101385,4,160,640,BR-PB,128.0
7532,3451,101526,6,250,1500,BR-PA,300.0
7533,83009,101539,1,280,280,BR-PB,56.0
7534,58245,101902,6,120,720,BR-RO,144.0
7535,8707,102194,3,150,450,BR-AM,90.0
7536,6381,103458,1,586,586,BR-RR,117.2
7537,14074,103951,6,450,2700,BR-MG,540.0
7538,14074,104298,6,450,2700,BR-TO,540.0
7539,15875,104326,2,490,980,BR-AC,196.0
7540,11736,105642,4,740,2960,BR-SP,592.0
7541,16634,106799,6,480,2880,BR-MT,576.0
7542,36306,107774,3,390,1170,BR-SC,234.0
7543,59784,109497,6,390,2340,BR-AC,468.0
7544,86243,109629,5,350,1750,BR-SE,350.0
7545,48872,109647,2,120,240,BR-TO,48.0
7546,83009,109862,2,280,560,BR-MA,112.0
7547,30263,111197,5,135,675,BR-RN,135.0
7548,43699,111714,5,169,845,BR-PI,169.0
7549,44424,111870,6,360,2160,BR-SE,432.0
7550,71770,111882,2,530,1060,BR-DF,212.0
7551,8707,112047,1,150,150,BR-AM,30.0
7552,59784,112333,3,390,1170,BR-MA,234.0
7553,95805,112535,1,100,100,BR-SP,20.0
7554,33976,113891,2,120,240,BR-TO,48.0
7555,83009,114049,6,280,1680,BR-SC,336.0
7556,6699,114289,6,320,1920,BR-PR,384.0
7557,50330,117555,1,210,210,BR-RS,42.0
7558,73692,118648,3,90,270,BR-BA,54.0
7559,66539,119224,6,399,2394,BR-TO,478.8
7560,29510,119702,2,360,720,BR-MG,144.0
7561,58472,120765,2,150,300,BR-MA,60.0
7562,22407,120825,5,200,1000,BR-CE,200.0
7563,17329,121073,2,590,1180,BR-AP,236.0
7564,83792,121222,3,390,1170,BR-RO,234.0
7565,47405,121307,5,310,1550,BR-ES,310.0
7566,13716,121535,4,450,1800,BR-GO,360.0
7567,44424,121791,3,360,1080,BR-RJ,216.0
7568,51314,122397,3,410,1230,BR-PA,246.0
7569,32126,122794,5,210,1050,BR-SP,210.0
7570,86845,123514,1,110,110,BR-SE,22.0
7571,57708,125296,4,990,3960,BR-SE,792.0
7572,49026,125639,3,240,720,BR-ES,144.0
7573,100932,125708,2,3900,7800,BR-ES,1560.0
7574,79551,125856,3,290,870,BR-SE,174.0
7575,6699,126741,1,320,320,BR-MT,64.0
7576,64127,127008,4,590,2360,BR-CE,472.0
7577,86845,128051,1,110,110,BR-PI,22.0
7578,7871,129243,4,420,1680,BR-MS,336.0
7579,12812,129951,6,320,1920,BR-PE,384.0
7580,12812,130013,6,320,1920,BR-AP,384.0
7581,100939,130744,5,310,1550,BR-GO,310.0
7582,48872,131353,2,120,240,BR-PE,48.0
7583,5995,131683,4,398,1592,BR-ES,318.4
7584,22407,132020,6,200,1200,BR-TO,240.0
7585,22407,132052,4,200,800,BR-CE,160.0
7586,27546,132695,5,336,1680,BR-BA,336.0
7587,7193,132777,2,320,640,BR-PB,128.0
7588,13716,133133,2,450,900,BR-RO,180.0
7589,43699,134116,3,169,507,BR-DF,101.4
7590,4307,134447,2,6175,12350,BR-PI,2470.0
7591,45695,134967,2,240,480,BR-MT,96.0
7592,83795,135319,6,310,1860,BR-RJ,372.0
7593,39368,135328,2,279,558,BR-RN,111.6
7594,100460,136954,2,890,1780,BR-PR,356.0
7595,7940,137642,1,1200,1200,BR-ES,240.0
7596,87156,138758,4,160,640,BR-CE,128.0
7597,30211,138986,3,380,1140,BR-SP,228.0
7598,14074,139795,2,450,900,BR-PA,180.0
7599,20029,139869,1,294,294,BR-BA,58.8
7600,40082,434,4,315,1260,BR-PE,252.0
7601,56571,811,6,420,2520,BR-RO,504.0
7602,29893,839,3,420,1260,BR-MG,252.0
7603,41518,2221,3,260,780,BR-PR,156.0
7604,33976,2612,2,120,240,BR-PR,48.0
7605,71946,2773,6,290,1740,BR-GO,348.0
7606,98964,3792,2,280,560,BR-BA,112.0
7607,83795,4795,1,310,310,BR-MG,62.0
7608,13716,4988,3,450,1350,BR-SE,270.0
7609,83792,5827,5,390,1950,BR-MA,390.0
7610,41262,8128,3,390,1170,BR-RR,234.0
7611,15875,8280,4,490,1960,BR-PE,392.0
7612,71946,8941,6,290,1740,BR-SE,348.0
7613,82257,9727,1,1600,1600,BR-SP,320.0
7614,74864,10039,1,130,130,BR-RN,26.0
7615,16634,10694,5,480,2400,BR-PB,480.0
7616,24159,13241,2,270,540,BR-RO,108.0
7617,27336,13395,1,250,250,BR-RN,50.0
7618,13906,14130,1,340,340,BR-PI,68.0
7619,4853,14500,4,100,400,BR-ES,80.0
7620,14420,15358,2,690,1380,BR-AM,276.0
7621,72621,15821,2,179,358,BR-PI,71.6
7622,67445,17530,2,320,640,BR-SP,128.0
7623,58245,17600,4,120,480,BR-DF,96.0
7624,83866,18998,5,990,4950,BR-BA,990.0
7625,32890,19719,1,480,480,BR-PI,96.0
7626,14074,22131,3,450,1350,BR-DF,270.0
7627,43699,22356,1,169,169,BR-TO,33.8
7628,59337,24147,1,390,390,BR-CE,78.0
7629,43054,24978,4,320,1280,BR-PR,256.0
7630,87711,25749,4,140,560,BR-RJ,112.0
7631,45979,25756,2,280,560,BR-TO,112.0
7632,7193,26076,6,320,1920,BR-RN,384.0
7633,79551,26127,2,290,580,BR-RO,116.0
7634,48872,27218,4,120,480,BR-PR,96.0
7635,67445,27461,1,320,320,BR-MT,64.0
7636,6381,29681,1,586,586,BR-PI,117.2
7637,8691,29819,5,180,900,BR-ES,180.0
7638,33348,31223,5,160,800,BR-PA,160.0
7639,61071,31488,3,450,1350,BR-RO,270.0
7640,53458,31966,4,450,1800,BR-PE,360.0
7641,54794,32956,3,350,1050,BR-AC,210.0
7642,12895,33462,5,2600,13000,BR-CE,2600.0
7643,41189,34198,2,160,320,BR-MS,64.0
7644,21516,34788,5,320,1600,BR-AC,320.0
7645,39368,36135,4,279,1116,BR-SE,223.2
7646,15875,36371,4,490,1960,BR-GO,392.0
7647,44424,36395,5,360,1800,BR-DF,360.0
7648,47682,36589,5,430,2150,BR-MG,430.0
7649,27659,36787,2,140,280,BR-PB,56.0
7650,87711,36837,6,140,840,BR-AL,168.0
7651,30211,38318,6,380,2280,BR-PE,456.0
7652,61356,38785,2,390,780,BR-RR,156.0
7653,3829,39067,5,2630,13150,BR-MG,2630.0
7654,98640,39075,4,990,3960,BR-MG,792.0
7655,29012,39189,5,525,2625,BR-MA,525.0
7656,82257,39661,2,1600,3200,BR-SC,640.0
7657,9981,40064,3,4000,12000,BR-SE,2400.0
7658,86845,40180,3,110,330,BR-CE,66.0
7659,18751,41669,5,990,4950,BR-GO,990.0
7660,22407,41855,2,200,400,BR-ES,80.0
7661,53731,42448,1,430,430,BR-MT,86.0
7662,7940,42533,5,1200,6000,BR-ES,1200.0
7663,100983,43982,5,350,1750,BR-SC,350.0
7664,71946,44655,6,290,1740,BR-SC,348.0
7665,55051,46851,4,760,3040,BR-AL,608.0
7666,51314,46862,6,410,2460,BR-MA,492.0
7667,13814,47459,3,550,1650,BR-PI,330.0
7668,14420,47696,4,690,2760,BR-AL,552.0
7669,4835,47997,6,560,3360,BR-RO,672.0
7670,98964,48051,4,280,1120,BR-SE,224.0
7671,14074,48107,4,450,1800,BR-SE,360.0
7672,29893,48152,1,420,420,BR-MG,84.0
7673,58472,48440,6,150,900,BR-AP,180.0
7674,61071,50601,6,450,2700,BR-AL,540.0
7675,7193,50784,3,320,960,BR-RO,192.0
7676,12895,51215,1,2600,2600,BR-PE,520.0
7677,66135,51545,1,490,490,BR-MG,98.0
7678,21244,52016,1,1120,1120,BR-TO,224.0
7679,58472,52822,3,150,450,BR-MG,90.0
7680,98964,53436,3,280,840,BR-DF,168.0
7681,48872,54225,2,120,240,BR-RS,48.0
7682,75706,54654,2,100,200,BR-PA,40.0
7683,21429,55167,4,390,1560,BR-AP,312.0
7684,62594,56229,4,300,1200,BR-RO,240.0
7685,43054,56469,3,320,960,BR-MG,192.0
7686,47405,57397,3,310,930,BR-PI,186.0
7687,17258,57862,5,420,2100,BR-RO,420.0
7688,57815,57994,5,100,500,BR-RJ,100.0
7689,4553,58008,5,110,550,BR-ES,110.0
7690,75557,59434,6,90,540,BR-RN,108.0
7691,41262,59837,5,390,1950,BR-RR,390.0
7692,60010,60867,1,90,90,BR-DF,18.0
7693,100481,61021,3,410,1230,BR-RO,246.0
7694,55051,61280,1,760,760,BR-SP,152.0
7695,39814,61569,5,390,1950,BR-SP,390.0
7696,57815,61669,6,100,600,BR-AM,120.0
7697,14074,61934,5,450,2250,BR-AC,450.0
7698,51314,63059,3,410,1230,BR-SE,246.0
7699,82257,64099,6,1600,9600,BR-PE,1920.0
7700,55051,64410,3,760,2280,BR-SP,456.0
7701,53731,65899,1,430,430,BR-RS,86.0
7702,57815,68411,3,100,300,BR-BA,60.0
7703,43054,68891,2,320,640,BR-AC,128.0
7704,33348,70279,1,160,160,BR-BA,32.0
7705,79079,70998,4,320,1280,BR-AP,256.0
7706,2706,71641,6,590,3540,BR-AL,708.0
7707,40508,72467,3,245,735,BR-RN,147.0
7708,86845,72576,4,110,440,BR-CE,88.0
7709,56350,72609,2,245,490,BR-SE,98.0
7710,55452,72839,4,350,1400,BR-TO,280.0
7711,53458,74548,3,450,1350,BR-SP,270.0
7712,44207,75523,2,290,580,BR-AC,116.0
7713,5995,76263,3,398,1194,BR-MT,238.8
7714,82257,76414,4,1600,6400,BR-DF,1280.0
7715,27336,77020,6,250,1500,BR-SC,300.0
7716,61356,77133,3,390,1170,BR-CE,234.0
7717,12751,78254,6,400,2400,BR-CE,480.0
7718,87711,78877,4,140,560,BR-MT,112.0
7719,21429,79214,4,390,1560,BR-PR,312.0
7720,16634,79333,4,480,1920,BR-SP,384.0
7721,6769,79472,5,220,1100,BR-RN,220.0
7722,72621,79557,2,179,358,BR-AM,71.6
7723,45695,79656,6,240,1440,BR-TO,288.0
7724,84692,79772,5,499,2495,BR-GO,499.0
7725,82990,80024,6,450,2700,BR-TO,540.0
7726,13906,80154,1,340,340,BR-MG,68.0
7727,98640,80824,6,990,5940,BR-GO,1188.0
7728,58245,81116,4,120,480,BR-MG,96.0
7729,74864,81213,2,130,260,BR-SE,52.0
7730,61071,82108,4,450,1800,BR-RJ,360.0
7731,5567,83903,6,210,1260,BR-RN,252.0
7732,86845,85272,3,110,330,BR-RJ,66.0
7733,44207,85590,3,290,870,BR-GO,174.0
7734,66539,87021,3,399,1197,BR-PB,239.4
7735,100481,87116,5,410,2050,BR-MG,410.0
7736,8707,87389,1,150,150,BR-RJ,30.0
7737,53138,87610,2,690,1380,BR-TO,276.0
7738,35682,89158,6,250,1500,BR-GO,300.0
7739,2706,89875,3,590,1770,BR-SC,354.0
7740,64127,90912,1,590,590,BR-PR,118.0
7741,10795,92077,4,300,1200,BR-RO,240.0
7742,19432,92102,3,190,570,BR-BA,114.0
7743,6381,94617,4,586,2344,BR-RO,468.8
7744,33976,95151,3,120,360,BR-PA,72.0
7745,89334,95292,4,350,1400,BR-MG,280.0
7746,5567,95379,6,210,1260,BR-CE,252.0
7747,17990,96610,6,3800,22800,BR-RS,4560.0
7748,31651,97050,4,180,720,BR-PR,144.0
7749,84692,97061,6,499,2994,BR-RS,598.8
7750,17329,99958,5,590,2950,BR-MT,590.0
7751,100983,100635,4,350,1400,BR-AL,280.0
7752,28699,101766,4,420,1680,BR-PA,336.0
7753,5292,102317,3,576,1728,BR-CE,345.6
7754,66539,102561,1,399,399,BR-PE,79.8
7755,22407,103144,6,200,1200,BR-RN,240.0
7756,15875,103977,4,490,1960,BR-AL,392.0
7757,39814,104164,2,390,780,BR-PA,156.0
7758,3865,104844,6,6500,39000,BR-CE,7800.0
7759,35129,105429,3,320,960,BR-PR,192.0
7760,50771,106601,3,340,1020,BR-MA,204.0
7761,56350,106759,5,245,1225,BR-SE,245.0
7762,45695,106808,5,240,1200,BR-PE,240.0
7763,73692,108860,6,90,540,BR-DF,108.0
7764,47405,109036,4,310,1240,BR-ES,248.0
7765,43054,111159,2,320,640,BR-TO,128.0
7766,87156,111685,1,160,160,BR-TO,32.0
7767,44207,111806,1,290,290,BR-PR,58.0
7768,5292,112167,3,576,1728,BR-RN,345.6
7769,6262,112749,1,644,644,BR-RN,128.8
7770,67445,113136,1,320,320,BR-GO,64.0
7771,31651,114800,4,180,720,BR-SE,144.0
7772,18128,115104,1,795,795,BR-MS,159.0
7773,100983,115767,3,350,1050,BR-SE,210.0
7774,56571,115885,4,420,1680,BR-MG,336.0
7775,29893,117340,4,420,1680,BR-RJ,336.0
7776,4853,118876,5,100,500,BR-AL,100.0
7777,40082,119527,4,315,1260,BR-PB,252.0
7778,17990,119809,1,3800,3800,BR-TO,760.0
7779,50771,120641,5,340,1700,BR-PR,340.0
7780,36195,120975,3,110,330,BR-MG,66.0
7781,85154,121311,2,420,840,BR-PI,168.0
7782,56380,122134,2,179,358,BR-PE,71.6
7783,56380,123042,1,179,179,BR-MG,35.8
7784,68110,123259,6,790,4740,BR-MT,948.0
7785,75706,124206,3,100,300,BR-RS,60.0
7786,17329,124926,1,590,590,BR-PB,118.0
7787,39814,126565,2,390,780,BR-MG,156.0
7788,7871,128441,5,420,2100,BR-RN,420.0
7789,33349,128611,3,270,810,BR-PB,162.0
7790,7940,129735,2,1200,2400,BR-PE,480.0
7791,82257,131499,2,1600,3200,BR-AP,640.0
7792,5412,131565,6,788,4728,BR-PB,945.6
7793,18128,132687,2,795,1590,BR-ES,318.0
7794,86845,132768,3,110,330,BR-MG,66.0
7795,48483,132914,5,400,2000,BR-RO,400.0
7796,51238,133344,3,410,1230,BR-BA,246.0
7797,62594,133482,4,300,1200,BR-RR,240.0
7798,83795,133509,4,310,1240,BR-BA,248.0
7799,21429,133515,3,390,1170,BR-PR,234.0
7800,22568,133592,3,245,735,BR-AC,147.0
7801,31835,134611,1,399,399,BR-MT,79.8
7802,40508,135445,3,245,735,BR-PB,147.0
7803,100484,135481,1,320,320,BR-PB,64.0
7804,18790,137185,1,890,890,BR-MA,178.0
7805,44207,137873,6,290,1740,BR-RJ,348.0
7806,87156,138275,3,160,480,BR-PB,96.0
