pedido_id,producto_id,vendedor_id,fecha_compra,total
41994,22568,2,2019-10-14,735
42682,66539,5,2019-10-14,2394
42909,13814,5,2019-10-14,1650
43055,3865,4,2019-10-14,13000
43213,55452,1,2019-10-14,2100
43704,5412,2,2019-10-14,3152
45246,91248,4,2019-10-14,45
45251,12609,3,2019-10-14,1920
45574,98964,5,2019-10-14,1680
45959,12751,3,2019-10-14,1200
46013,40082,3,2019-10-14,1575
46062,6769,1,2019-10-14,660
46428,35682,5,2019-10-14,1500
46574,44424,1,2019-10-15,360
47619,87156,5,2019-10-15,480
47745,49026,2,2019-10-15,960
48224,21244,3,2019-10-15,2240
49038,15470,3,2019-10-15,1180
52712,87711,2,2019-10-15,420
54785,86302,4,2019-10-15,556
55269,56571,1,2019-10-15,2520
55424,73692,5,2019-10-15,90
57067,40508,5,2019-10-15,1225
57401,56380,5,2019-10-15,358
57914,93262,4,2019-10-15,900
58101,100460,3,2019-10-15,5340
58500,19432,5,2019-10-15,570
58800,98964,2,2019-10-15,560
59830,17395,5,2019-10-15,7000
60328,43699,3,2019-10-15,338
60649,29012,3,2019-10-15,525
62458,30263,4,2019-10-15,135
62573,33349,5,2019-10-15,1620
62878,100484,1,2019-10-15,320
63751,40082,3,2019-10-15,1890
63786,73692,1,2019-10-16,540
64224,44379,2,2019-10-16,495
64922,86544,4,2019-10-16,300
65619,8691,5,2019-10-16,900
65913,21244,2,2019-10-16,6720
66913,50478,5,2019-10-16,945
67814,47682,3,2019-10-16,860
67929,31835,5,2019-10-16,798
69037,82990,4,2019-10-16,2700
69141,37794,1,2019-10-16,525
69145,95805,3,2019-10-16,100
70058,71770,1,2019-10-16,530
70450,62594,5,2019-10-16,300
70739,4835,3,2019-10-16,3360
71639,41518,2,2019-10-16,520
72772,4853,3,2019-10-16,400
72846,49497,1,2019-10-16,1280
72848,13814,1,2019-10-16,1650
74450,10795,4,2019-10-16,1500
74681,91248,3,2019-10-16,45
74828,54794,4,2019-10-16,1400
74853,97039,1,2019-10-16,320
76044,49497,2,2019-10-16,1280
76316,50478,2,2019-10-16,945
78459,61356,4,2019-10-16,1170
78834,30263,4,2019-10-16,540
79022,41189,5,2019-10-16,800
81179,2706,5,2019-10-16,590
81265,33349,5,2019-10-16,810
81558,100932,4,2019-10-16,7800
81779,21244,5,2019-10-16,3360
81928,44424,1,2019-10-16,1440
82334,73038,1,2019-10-16,270
82579,29510,4,2019-10-16,1440
82671,13716,1,2019-10-17,450
82840,31835,5,2019-10-17,2394
82967,45979,2,2019-10-17,560
84574,16634,2,2019-10-17,480
84763,7193,2,2019-10-17,320
85882,39368,5,2019-10-17,558
86795,79551,2,2019-10-17,1450
86886,18751,5,2019-10-17,990
87095,3865,3,2019-10-17,6500
88752,6888,4,2019-10-17,1750
88821,45695,5,2019-10-17,480
89343,89100,1,2019-10-17,16800
89622,83866,5,2019-10-17,4950
90309,58245,1,2019-10-17,720
90564,49497,4,2019-10-17,1600
91502,60010,5,2019-10-17,90
91503,43699,1,2019-10-17,338
92097,4307,2,2019-10-17,30875
93287,45878,2,2019-10-17,1260
94480,80644,5,2019-10-17,4950
94660,9397,4,2019-10-17,690
95062,8673,5,2019-10-17,980
97544,71770,5,2019-10-17,2650
97677,65473,2,2019-10-17,630
98656,3820,4,2019-10-17,278
99004,75557,1,2019-10-17,180
101980,17990,3,2019-10-17,3800
102508,15875,2,2019-10-17,1470
102602,56571,1,2019-10-18,1260
103016,44424,1,2019-10-18,1080
105348,18790,1,2019-10-18,3560
105829,97039,2,2019-10-18,320
106020,91248,4,2019-10-18,45
106250,9397,3,2019-10-18,1380
107278,61071,3,2019-10-18,1350
107917,8691,3,2019-10-18,1080
108951,21516,3,2019-10-18,960
110358,13472,4,2019-10-18,1800
112502,43699,4,2019-10-18,1014
113232,32126,5,2019-10-18,1260
113401,37794,1,2019-10-18,105
114514,14074,2,2019-10-18,1800
114605,20029,1,2019-10-18,882
114662,27546,5,2019-10-18,1680
115057,8691,4,2019-10-18,720
115307,46573,2,2019-10-18,1400
115545,100460,3,2019-10-18,1780
115978,6769,4,2019-10-18,1100
117322,70813,4,2019-10-18,240
117724,3451,5,2019-10-18,1500
119741,43054,1,2019-10-18,960
120273,45695,4,2019-10-18,480
120413,100932,5,2019-10-18,19500
120759,53941,5,2019-10-18,840
120926,18128,4,2019-10-18,4770
121308,29893,3,2019-10-18,1680
121629,41518,4,2019-10-18,1040
122959,24159,1,2019-10-18,1350
123791,74864,1,2019-10-18,780
124643,91498,5,2019-10-18,260
125519,41518,1,2019-10-18,260
126542,86544,3,2019-10-19,200
126909,66255,5,2019-10-19,390
127362,36195,4,2019-10-19,660
128906,66255,5,2019-10-19,1560
129584,50330,2,2019-10-19,210
129610,66255,5,2019-10-19,780
129754,29893,4,2019-10-19,1680
129850,51314,5,2019-10-19,2050
131355,29301,1,2019-10-19,900
131897,7940,2,2019-10-19,6000
132469,21244,5,2019-10-19,2240
132860,14836,1,2019-10-19,1100
133363,7871,5,2019-10-19,1680
133393,27546,1,2019-10-19,2016
134185,50330,4,2019-10-19,1260
134237,35682,5,2019-10-19,1250
134467,13814,4,2019-10-19,3300
134708,55051,4,2019-10-19,2280
136640,6742,5,2019-10-19,5100
138031,20029,4,2019-10-19,294
138721,55051,5,2019-10-19,1520
138865,60010,1,2019-10-19,270
139393,83792,2,2019-10-19,1170
139890,73692,2,2019-10-19,450
407,44424,5,2019-10-19,720
504,39368,4,2019-10-19,1116
594,7940,1,2019-10-19,2400
830,91498,1,2019-10-19,520
846,55051,5,2019-10-20,2280
1386,30211,2,2019-10-20,2280
1803,10086,5,2019-10-20,4500
3899,10795,3,2019-10-20,600
4148,3451,4,2019-10-20,1000
4514,5412,1,2019-10-20,1576
4802,6262,4,2019-10-20,644
5465,47405,5,2019-10-20,1550
5493,71946,5,2019-10-20,1160
6097,55452,1,2019-10-20,700
6386,4553,1,2019-10-20,440
7055,43054,2,2019-10-20,1920
8183,39814,2,2019-10-20,390
11089,29893,1,2019-10-20,2520
12178,22407,2,2019-10-20,200
12860,21429,4,2019-10-20,780
13488,6381,3,2019-10-20,2344
14798,86302,3,2019-10-20,417
14980,74864,5,2019-10-20,260
15053,18212,5,2019-10-20,240
15377,85154,3,2019-10-20,1680
16870,84176,3,2019-10-20,1240
17126,6262,1,2019-10-20,1932
17794,100983,5,2019-10-20,1400
17915,48872,3,2019-10-21,240
18073,6742,2,2019-10-21,3400
18162,45979,2,2019-10-21,840
18187,3829,1,2019-10-21,7890
19015,93262,5,2019-10-21,450
19253,8707,5,2019-10-21,900
21265,12895,1,2019-10-21,13000
21384,56380,5,2019-10-21,179
23635,11218,2,2019-10-21,250
24906,100484,5,2019-10-21,640
24919,35682,1,2019-10-21,1500
27052,75557,5,2019-10-21,180
27140,7940,3,2019-10-21,1200
27484,12812,5,2019-10-21,960
28225,59337,2,2019-10-21,1560
29315,50771,3,2019-10-21,1360
29540,33348,3,2019-10-21,640
30203,7940,2,2019-10-22,3600
30531,47405,1,2019-10-22,1550
30787,18212,1,2019-10-22,120
31178,64127,3,2019-10-22,1770
31839,4553,2,2019-10-22,660
32845,100932,2,2019-10-22,7800
32891,59337,5,2019-10-22,1560
34861,97039,5,2019-10-22,1280
36252,33976,1,2019-10-22,600
36910,83795,4,2019-10-22,1240
37271,70673,3,2019-10-22,1260
37606,77558,5,2019-10-22,1580
38039,83866,5,2019-10-22,1980
38788,56380,4,2019-10-22,895
40295,3451,2,2019-10-22,1250
42163,68110,5,2019-10-22,3950
43669,12609,3,2019-10-22,1600
44321,38723,5,2019-10-22,160
45504,29012,3,2019-10-22,3150
45917,97039,5,2019-10-22,1920
47133,83009,3,2019-10-22,1680
48834,46573,1,2019-10-22,1750
49043,74506,4,2019-10-22,1680
49217,27546,3,2019-10-22,672
50450,7193,2,2019-10-22,1920
50726,93262,1,2019-10-22,900
51047,33349,3,2019-10-22,810
51063,18212,5,2019-10-22,240
51167,89100,1,2019-10-22,25200
51664,55452,4,2019-10-22,1750
51775,100460,5,2019-10-22,2670
52012,100932,5,2019-10-22,19500
52203,79551,4,2019-10-22,1160
52654,57696,1,2019-10-22,1640
52987,84743,5,2019-10-22,480
53841,6262,3,2019-10-23,644
54267,31651,2,2019-10-23,900
54598,46573,5,2019-10-23,1050
54740,100460,4,2019-10-23,4450
58249,77558,3,2019-10-23,790
58564,15875,2,2019-10-23,2940
58964,55452,1,2019-10-23,700
59075,82257,5,2019-10-23,4800
59468,91498,4,2019-10-23,780
60184,28699,3,2019-10-23,840
60347,50771,1,2019-10-23,340
60351,46573,3,2019-10-23,700
61784,45695,5,2019-10-23,480
62173,32890,2,2019-10-23,2400
64093,31835,4,2019-10-23,399
64135,22568,1,2019-10-23,735
64617,97039,4,2019-10-23,320
65148,47405,5,2019-10-23,1860
66311,75557,2,2019-10-23,360
66850,55452,2,2019-10-23,1400
68312,33976,5,2019-10-23,480
68343,100932,4,2019-10-23,11700
68574,11218,5,2019-10-23,250
68933,91498,5,2019-10-23,130
69751,29893,5,2019-10-23,1260
69856,75706,4,2019-10-23,600
70115,7871,2,2019-10-23,840
70768,64127,3,2019-10-23,2950
71062,84176,3,2019-10-23,1240
71100,15875,5,2019-10-24,2940
71170,10795,2,2019-10-24,1200
71453,30263,3,2019-10-24,270
72164,79079,4,2019-10-24,1280
72790,67445,1,2019-10-24,1600
72823,74864,3,2019-10-24,780
73401,44379,5,2019-10-24,165
73914,51314,5,2019-10-24,410
76513,41518,5,2019-10-24,260
76639,84176,5,2019-10-24,1860
76785,40082,4,2019-10-24,315
76898,33976,4,2019-10-24,240
78078,33976,5,2019-10-24,120
78196,82257,3,2019-10-24,4800
78311,37384,3,2019-10-24,700
78624,73038,5,2019-10-24,540
78858,6888,3,2019-10-24,350
79235,9809,5,2019-10-24,780
79728,54794,4,2019-10-24,1050
79729,80644,1,2019-10-24,5940
80540,87156,3,2019-10-24,320
80832,6742,1,2019-10-24,1700
82309,36306,5,2019-10-24,1950
82455,3865,1,2019-10-24,19500
83323,6769,5,2019-10-24,1320
83335,17395,5,2019-10-24,4200
84692,5412,5,2019-10-24,788
84900,39368,5,2019-10-24,1395
85131,56350,5,2019-10-24,245
85497,6769,4,2019-10-24,880
86199,44207,2,2019-10-24,1160
86373,48872,5,2019-10-24,600
86952,35682,4,2019-10-24,500
87144,6742,2,2019-10-24,3400
87460,30263,1,2019-10-24,270
88002,81822,3,2019-10-24,1950
90686,98640,2,2019-10-24,5940
90979,4853,4,2019-10-25,400
92361,38723,1,2019-10-25,80
93432,60010,3,2019-10-25,450
94707,75557,5,2019-10-25,270
94865,89100,5,2019-10-25,8400
96145,13906,1,2019-10-25,340
96160,42913,4,2019-10-25,15540
96265,47405,5,2019-10-25,930
96366,37384,4,2019-10-25,700
96435,18212,4,2019-10-25,480
97248,29012,4,2019-10-25,1050
97361,4853,1,2019-10-25,100
97383,21244,5,2019-10-25,5600
97527,4853,3,2019-10-25,300
101096,83795,1,2019-10-25,930
101137,23575,2,2019-10-25,1260
101717,98964,5,2019-10-25,1680
103912,15470,3,2019-10-25,2360
104017,54794,1,2019-10-25,1050
104612,7193,5,2019-10-25,960
106120,100961,5,2019-10-25,2400
106426,61071,5,2019-10-25,1800
106814,55051,5,2019-10-26,1520
111237,27546,5,2019-10-26,2016
111663,47475,3,2019-10-26,490
112107,10795,5,2019-10-26,1500
112155,7193,2,2019-10-26,640
112373,45979,1,2019-10-26,560
113214,17329,4,2019-10-26,590
113305,6381,4,2019-10-26,2930
113985,18128,2,2019-10-26,3180
115714,72621,5,2019-10-26,1074
115961,8456,3,2019-10-26,2160
116630,29301,5,2019-10-26,180
117106,30211,4,2019-10-26,380
118292,35129,5,2019-10-26,960
118798,29301,4,2019-10-26,1080
119316,86544,4,2019-10-26,200
119705,84692,5,2019-10-26,499
120008,10795,4,2019-10-26,900
122735,45979,2,2019-10-27,1680
123541,39814,2,2019-10-27,1560
124105,15470,1,2019-10-27,590
124516,7871,3,2019-10-27,1680
124740,8456,2,2019-10-27,1080
124837,9981,5,2019-10-27,24000
125812,15875,3,2019-10-27,1960
127227,3820,2,2019-10-27,834
127865,8456,1,2019-10-27,1800
128526,50478,1,2019-10-27,945
130343,27546,1,2019-10-27,1008
131456,98964,1,2019-10-27,280
132053,40508,3,2019-10-27,490
132551,45878,4,2019-10-27,840
132874,83866,5,2019-10-27,4950
132918,35129,5,2019-10-27,960
133312,35682,2,2019-10-27,1500
135607,86544,2,2019-10-27,200
135791,33976,3,2019-10-27,720
136350,22407,5,2019-10-27,800
136904,7193,3,2019-10-27,1280
137216,4307,4,2019-10-27,37050
137348,56380,5,2019-10-27,537
138523,86243,4,2019-10-27,700
138803,21516,5,2019-10-27,1600
139411,100484,5,2019-10-27,1280
139805,19432,5,2019-10-28,190
139912,20029,2,2019-10-28,294
433,29012,4,2019-10-28,2100
756,61071,5,2019-10-28,450
1096,45878,3,2019-10-28,1050
1987,41262,3,2019-10-28,780
3740,81822,5,2019-10-28,1560
3954,39368,4,2019-10-28,279
4605,5567,5,2019-10-28,210
5635,14420,2,2019-10-28,690
5821,23575,5,2019-10-28,840
8141,14420,5,2019-10-28,1380
8335,77558,2,2019-10-28,4740
8463,98640,2,2019-10-28,3960
9407,41518,1,2019-10-28,1560
10097,33348,5,2019-10-29,960
10522,66539,1,2019-10-29,1197
10544,4307,3,2019-10-29,12350
12310,49497,5,2019-10-29,320
15695,54794,1,2019-10-29,2100
17322,43054,5,2019-10-29,960
18651,70673,5,2019-10-29,1050
19810,98964,5,2019-10-29,840
21749,64127,2,2019-10-29,1770
23079,70240,1,2019-10-29,290
23236,24159,5,2019-10-29,1620
23387,47475,4,2019-10-29,2450
23388,72621,4,2019-10-29,179
23547,3820,4,2019-10-29,556
24007,42913,2,2019-10-29,7770
24971,55452,5,2019-10-29,1050
25437,77079,1,2019-10-29,100
26936,36306,1,2019-10-29,1560
27007,12812,4,2019-10-29,320
27041,98964,5,2019-10-29,1680
27595,17329,5,2019-10-29,2950
28226,83866,2,2019-10-29,5940
28353,11736,3,2019-10-29,2220
28595,100932,4,2019-10-29,23400
28694,36306,5,2019-10-29,1950
30312,47475,5,2019-10-29,980
31066,15875,4,2019-10-30,2450
32087,18790,4,2019-10-30,1780
32641,7729,5,2019-10-30,1080
32976,13705,5,2019-10-30,720
33328,59784,3,2019-10-30,780
34115,5292,5,2019-10-30,3456
35468,56350,4,2019-10-30,490
37425,45878,1,2019-10-30,1050
37710,50478,1,2019-10-30,945
38216,11736,5,2019-10-30,740
38621,89100,1,2019-10-30,16800
39129,33348,2,2019-10-30,480
40225,39814,4,2019-10-30,390
40234,91498,1,2019-10-30,650
40675,43699,4,2019-10-30,507
40989,22407,5,2019-10-30,200
41759,46573,3,2019-10-30,350
41763,86845,3,2019-10-30,660
43375,91248,5,2019-10-30,135
43528,43699,2,2019-10-30,845
44108,6888,2,2019-10-30,700
45948,77079,2,2019-10-31,500
46821,7940,3,2019-10-31,6000
47132,31835,5,2019-10-31,798
47629,5292,5,2019-10-31,2304
48592,51238,5,2019-10-31,2050
49226,77079,1,2019-10-31,200
49280,53458,1,2019-10-31,2700
49817,100484,1,2019-10-31,1600
52037,85154,2,2019-10-31,420
52105,4835,3,2019-10-31,1120
53234,29893,5,2019-10-31,1680
53474,6769,1,2019-10-31,1320
53865,27546,5,2019-10-31,1680
53933,10795,4,2019-10-31,1500
54907,87156,5,2019-10-31,160
55312,33348,3,2019-10-31,320
55335,100484,1,2019-10-31,1920
55400,30211,3,2019-10-31,1140
55531,40082,5,2019-10-31,315
56913,100939,4,2019-10-31,620
56919,11218,1,2019-10-31,1000
57508,85154,5,2019-10-31,840
57544,70813,3,2019-10-31,240
57929,13716,1,2019-10-31,1350
58260,13705,5,2019-10-31,540
58315,18212,5,2019-10-31,600
58797,87711,5,2019-10-31,560
59391,85154,3,2019-10-31,420
59457,53458,1,2019-10-31,2700
60459,91248,2,2019-10-31,270
60543,47682,4,2019-10-31,2150
60897,66539,1,2019-10-31,1596
60925,65473,3,2019-10-31,420
62211,53941,4,2019-11-01,1680
63308,6137,1,2019-11-01,500
64235,8707,1,2019-11-01,750
65322,98964,1,2019-11-01,1120
67259,5995,3,2019-11-01,1990
68898,49026,5,2019-11-01,1200
68988,77558,5,2019-11-01,4740
69295,45695,2,2019-11-01,720
71306,21516,1,2019-11-01,960
75218,82990,5,2019-11-01,900
75431,21429,5,2019-11-01,1560
75614,75706,5,2019-11-01,600
76792,77079,5,2019-11-01,600
77256,41189,2,2019-11-01,160
78520,87156,1,2019-11-01,800
79748,74506,5,2019-11-01,2100
79937,37384,4,2019-11-01,2100
81085,43054,5,2019-11-01,320
81335,39814,3,2019-11-01,1560
82564,13472,3,2019-11-02,450
82705,72621,5,2019-11-02,716
83503,25562,5,2019-11-02,1920
83612,45979,5,2019-11-02,1680
83719,9981,1,2019-11-02,12000
84843,14836,5,2019-11-02,2200
84862,6742,2,2019-11-02,5100
86925,8707,5,2019-11-02,300
88203,61071,1,2019-11-02,2250
88684,87711,1,2019-11-02,560
88922,13814,5,2019-11-02,3300
89345,100939,2,2019-11-02,1550
89703,29301,4,2019-11-02,360
90057,95805,2,2019-11-02,300
91835,89100,1,2019-11-02,21000
92079,18128,5,2019-11-02,3975
93556,41262,4,2019-11-02,1170
93654,15875,4,2019-11-02,1470
95054,17395,2,2019-11-03,5600
95187,40082,1,2019-11-03,1260
95667,6769,2,2019-11-03,1100
96039,5412,5,2019-11-03,788
96571,14074,5,2019-11-03,450
96984,58472,4,2019-11-03,300
97005,10086,1,2019-11-03,1500
97069,25562,5,2019-11-03,960
97300,54794,3,2019-11-03,700
97524,77079,2,2019-11-03,100
98460,24159,5,2019-11-03,270
98462,86243,2,2019-11-03,350
98556,6262,4,2019-11-03,2576
99886,7729,2,2019-11-03,1800
100293,38723,5,2019-11-03,160
100331,33348,5,2019-11-03,800
101279,16634,1,2019-11-03,480
102738,30211,5,2019-11-03,1900
102746,4553,3,2019-11-03,330
104042,48872,4,2019-11-03,360
105780,18751,4,2019-11-03,990
106215,40082,2,2019-11-03,1260
106405,56380,3,2019-11-03,716
106631,77079,1,2019-11-03,200
106948,77558,1,2019-11-04,1580
107148,14074,3,2019-11-04,900
108481,9397,3,2019-11-04,1035
108568,12751,5,2019-11-04,1600
109714,87711,4,2019-11-04,700
109738,7193,5,2019-11-04,1280
109992,5995,1,2019-11-04,1990
110136,36195,5,2019-11-04,660
110142,16634,1,2019-11-04,2400
110150,82990,2,2019-11-04,1350
110251,74506,5,2019-11-04,420
110393,44379,4,2019-11-04,825
110688,70813,5,2019-11-04,600
112575,100939,3,2019-11-04,930
112901,39814,5,2019-11-04,780
113278,71946,3,2019-11-04,1740
113892,53138,2,2019-11-04,1380
113901,39814,4,2019-11-04,780
114209,77079,4,2019-11-04,500
114425,38723,2,2019-11-04,480
114842,100484,3,2019-11-04,1600
115201,41518,2,2019-11-04,520
115214,46573,1,2019-11-04,350
115480,57696,1,2019-11-04,820
117805,8707,4,2019-11-05,450
118057,47475,4,2019-11-05,490
118327,15875,3,2019-11-05,2450
118362,77558,2,2019-11-05,4740
118800,84692,5,2019-11-05,1497
118872,8691,5,2019-11-05,900
118905,3865,5,2019-11-05,39000
119356,87711,4,2019-11-05,840
120628,22568,1,2019-11-05,1470
120839,10795,2,2019-11-05,1800
121857,100484,4,2019-11-05,640
121937,29301,1,2019-11-05,720
122312,30211,2,2019-11-05,2280
122482,23575,5,2019-11-05,1050
123129,57815,5,2019-11-05,400
123747,35682,3,2019-11-05,250
124726,93262,3,2019-11-05,1800
124918,80644,3,2019-11-05,1980
125155,44379,1,2019-11-05,660
125316,83009,4,2019-11-05,840
127182,12609,2,2019-11-05,1920
127807,80644,5,2019-11-05,4950
128502,45695,5,2019-11-05,480
129259,4853,2,2019-11-05,300
129411,14836,5,2019-11-05,3300
131625,12751,4,2019-11-05,2000
132463,44207,2,2019-11-05,870
132997,44379,1,2019-11-05,990
133040,6888,4,2019-11-06,700
133072,18790,3,2019-11-06,1780
135130,40082,4,2019-11-06,1890
135704,66539,5,2019-11-06,399
135911,15470,4,2019-11-06,1770
136645,83866,1,2019-11-06,990
138924,12751,1,2019-11-06,1200
1604,43888,1,2019-11-06,1140
1920,37794,1,2019-11-06,210
2035,22407,4,2019-11-06,800
2641,61071,5,2019-11-06,450
4384,6699,5,2019-11-06,1600
4520,70813,2,2019-11-06,360
4619,43699,2,2019-11-06,1014
5153,79551,5,2019-11-06,580
5302,25562,3,2019-11-06,640
6238,70813,1,2019-11-06,120
6390,9981,2,2019-11-06,16000
6413,82257,5,2019-11-06,1600
7279,18751,4,2019-11-06,3960
8004,39814,5,2019-11-06,2340
8408,7940,5,2019-11-06,7200
8617,31835,4,2019-11-06,2394
11056,43888,1,2019-11-06,190
11279,30211,3,2019-11-06,380
11946,14420,3,2019-11-06,3450
15576,7871,5,2019-11-06,1680
15671,45979,4,2019-11-06,280
16365,79079,2,2019-11-06,320
17026,10086,3,2019-11-07,3000
17335,67445,5,2019-11-07,1280
18213,17258,3,2019-11-07,1680
18334,21429,3,2019-11-07,1170
18344,66255,3,2019-11-07,1950
18822,30263,3,2019-11-07,405
19111,91248,5,2019-11-07,180
19625,100939,5,2019-11-07,620
20506,9981,1,2019-11-07,8000
20534,77558,5,2019-11-07,3160
20740,83009,5,2019-11-07,1400
22055,86845,1,2019-11-07,330
22741,16634,1,2019-11-07,960
23528,13906,2,2019-11-07,1700
25594,45979,1,2019-11-07,840
28394,70673,2,2019-11-07,840
28892,86243,5,2019-11-07,1400
31125,41262,5,2019-11-07,1560
32548,18790,1,2019-11-07,3560
32800,18128,2,2019-11-07,4770
33738,21244,2,2019-11-07,3360
33897,44424,4,2019-11-07,1800
34904,48872,5,2019-11-07,480
35206,80644,2,2019-11-07,2970
35693,89334,5,2019-11-07,1400
37694,11218,5,2019-11-07,1250
38008,53138,4,2019-11-07,690
38995,15470,3,2019-11-07,590
39593,3451,4,2019-11-07,750
39690,39368,2,2019-11-07,837
40852,18212,1,2019-11-07,360
41546,15875,5,2019-11-07,980
41570,44424,5,2019-11-07,720
42003,37794,5,2019-11-07,105
42739,85154,4,2019-11-07,2520
43287,13814,5,2019-11-07,550
43639,6262,3,2019-11-07,3864
44115,49026,1,2019-11-08,1200
44957,82257,4,2019-11-08,3200
45754,84692,3,2019-11-08,499
46709,88368,1,2019-11-08,1000
47204,12609,4,2019-11-08,1600
47924,9397,5,2019-11-08,1725
48934,83009,2,2019-11-08,560
50449,22407,3,2019-11-08,1000
51096,65473,2,2019-11-08,1260
51576,56571,4,2019-11-08,2100
51703,62594,5,2019-11-08,1800
51824,30211,5,2019-11-08,2280
51942,15875,5,2019-11-08,980
53010,98640,5,2019-11-08,4950
55680,85154,1,2019-11-08,420
56196,48872,5,2019-11-08,240
56563,2706,1,2019-11-08,1180
58259,23575,4,2019-11-08,210
58345,67445,4,2019-11-08,320
58446,7193,3,2019-11-08,960
58829,6888,1,2019-11-08,1750
60380,16634,2,2019-11-08,960
60541,16634,5,2019-11-08,1440
60720,55051,5,2019-11-08,1520
60799,8456,5,2019-11-08,720
61862,16634,3,2019-11-08,2880
62267,98640,2,2019-11-08,3960
62325,83795,3,2019-11-08,310
62832,86845,4,2019-11-08,440
63091,46573,4,2019-11-08,1400
63845,74506,1,2019-11-08,840
64154,93262,2,2019-11-08,1800
